customer_id,declared_occupation,annual_income_brl,risk_rating,risk_score,iso_score,xgb_prob,final_score,risk_tier,max_income_ratio,min_geojump_min,n_struct_txs,n_vpn_txs,total_vol,n_txs,n_crossborder,fanout_ratio,n_geojumps,n_sanctions_hits,kyc_risk_score
C100725,Consultant,30389.0,Medium,5,0.20976443417387558,0.9934237,0.7583259324059407,CRITICAL,10.79,15.86,0,1,100230.08,23,4,0.0,1,0,72.0
C102436,Chef,8558.0,Low,8,0.1973746611020878,0.9985977,0.7582307575148914,CRITICAL,32.01,6.54,1,1,89200.28,19,3,0.0,1,0,25.0
C100969,Designer,23837.0,Medium,5,0.21003441677648693,0.9929892,0.7581027646844354,CRITICAL,10.47,19.8,1,3,104652.35,25,4,8.5297,1,0,80.0
C102208,Store Owner,15620.0,Low,5,0.2202667686970985,0.98851776,0.7580424515495288,CRITICAL,13.03,27.17,0,1,81606.09,25,2,0.0,1,0,47.0
C100930,Mechanic,8032.0,Medium,7,0.19739310397329302,0.9982533,0.7579952491927814,CRITICAL,19.51,17.11,0,2,85845.25,23,3,0.0,1,0,22.0
C101306,Teacher,9837.0,Low,7,0.19773988554498467,0.9979225,0.7578677196193364,CRITICAL,16.75,9.78,0,2,101986.74,20,4,0.0,2,0,35.0
C101593,Mechanic,7354.0,Low,7,0.19638292371542865,0.99828917,0.7577172886708725,CRITICAL,60.85,4.62,0,1,97499.44,19,2,10.7308,1,0,70.0
C101450,Software Engineer,9751.0,Medium,5,0.24204426022474645,0.9786026,0.7576350957515975,CRITICAL,12.7,14.49,0,1,92060.68,24,7,43.2972,2,0,61.0
C102391,Driver,25720.0,Low,6,0.2009384272285213,0.99611026,0.7575587164696428,CRITICAL,4.37,1.7,1,1,49622.46,21,5,2.4262,1,0,51.0
C101672,Chef,13249.0,Low,6,0.21160803577629916,0.9914083,0.7574682305494791,CRITICAL,6.97,24.62,0,1,44862.41,15,5,0.0,1,0,68.0
C101554,Teacher,9408.0,Low,7,0.19241914327245457,0.9991773,0.7571498309829876,CRITICAL,27.35,13.03,0,1,105780.9,22,7,0.0,1,0,63.0
C100671,Consultant,12710.0,Low,6,0.21749209334335773,0.988279,0.7570429175194563,CRITICAL,31.73,21.35,0,0,86425.26,15,1,44.335,1,0,66.0
C101369,Nurse,14643.0,Low,5,0.21314576084192982,0.9901267,0.7570324385606539,CRITICAL,7.4,16.23,1,2,41645.6,16,4,0.0,1,0,69.0
C101512,Nurse,20312.0,Low,5,0.20284786903453567,0.9944753,0.7569870802271148,CRITICAL,10.42,26.92,1,1,59427.34,15,5,0.0,1,0,30.0
C100992,Driver,25852.0,Low,5,0.19702857497640425,0.9967968,0.7568662934401869,CRITICAL,4.58,0.4,1,2,53105.55,18,5,0.0,2,0,46.0
C101398,Freelancer,9513.0,Low,7,0.20334462443226609,0.99392575,0.7567514184690536,CRITICAL,19.12,23.77,1,1,70387.19,22,1,0.0,1,0,57.0
C102167,Driver,14601.0,Medium,5,0.21381705483533653,0.9893119,0.7566634103081754,CRITICAL,4.54,0.18,0,1,37827.78,13,2,1.2813,1,0,68.0
C100979,Trader,16860.0,Low,5,0.19382561041192325,0.99781203,0.7566160702504996,CRITICAL,7.17,0.7,1,2,70113.46,20,3,13.8145,2,0,82.0
C102019,Consultant,18260.0,Low,5,0.21443145942193076,0.98896325,0.7566037102684432,CRITICAL,6.0,12.64,1,4,53084.77,16,1,3.8472,1,0,85.0
C100642,Teacher,10633.0,Low,6,0.19737170877105648,0.9962662,0.7565978370369871,CRITICAL,22.37,1.61,1,0,86574.46,20,7,14.5467,3,0,35.0
C101193,Driver,20043.0,Low,7,0.19023378032284444,0.9993,0.7565801123912259,CRITICAL,17.31,9.33,0,2,97718.62,21,5,2.628,2,0,80.0
C102422,Chef,7209.0,Low,5,0.20699560154794006,0.991674,0.7562704667726706,CRITICAL,12.56,10.81,0,2,62556.39,20,5,0.0,1,0,40.0
C100010,Software Engineer,27481.0,Low,5,0.2153063558235101,0.9880894,0.7562544567195872,CRITICAL,5.94,19.3,0,1,66451.13,16,3,0.0,2,0,56.0
C102325,Accountant,29498.0,Low,5,0.20077681233802858,0.9942907,0.7562365403482897,CRITICAL,4.97,2.04,1,1,97723.39,20,2,1.5846,1,0,61.0
C101174,Mechanic,22847.0,Low,5,0.5295204867554719,0.85331213,0.7561746165046994,CRITICAL,4.68,8.64,0,0,70370.36,24,8,2.2741,3,0,40.0
C100688,Mechanic,11023.0,Medium,6,0.20614583537064723,0.99184084,0.7561323024185977,CRITICAL,10.91,10.17,0,1,68540.8,20,2,2.3795,1,0,73.0
C100836,Designer,37408.0,Low,5,0.2189863201266935,0.98614687,0.7559986852492813,CRITICAL,5.37,12.76,1,1,68189.21,18,4,2.3708,2,0,100.0
C102456,Mechanic,15012.0,Medium,6,0.1905528832502108,0.99821544,0.7559166589089317,CRITICAL,9.54,12.78,0,2,66672.34,22,3,5.6804,1,0,56.0
C101662,Mechanic,23069.0,Medium,6,0.36801972832297425,0.9221102,0.755883034604833,CRITICAL,5.44,4.7,3,0,74159.29,13,3,32.0094,1,0,87.0
C101389,Teacher,48333.0,Medium,5,0.1997448608951412,0.99413353,0.7558169247411681,CRITICAL,3.7,13.93,1,1,70910.99,17,2,36.7643,1,0,68.0
C102462,Accountant,17765.0,Low,6,0.19081850640955067,0.99780554,0.7557094090967849,CRITICAL,11.09,22.32,0,2,74058.61,19,4,53.3775,2,0,54.0
C101297,Entrepreneur,10134.0,Low,6,0.20649529563074687,0.99090064,0.7555790456136625,CRITICAL,29.93,2.58,0,0,121154.28,24,5,24.4094,2,0,62.0
C100740,Nurse,14020.0,Low,7,0.18629972568791264,0.9995535,0.7555773390282426,CRITICAL,22.44,4.41,0,1,80386.43,17,5,8.3439,2,0,63.0
C100119,Entrepreneur,22086.0,Medium,6,0.34206499687738345,0.9327424,0.7555392087456796,CRITICAL,5.67,1.07,2,0,85979.54,19,2,0.0,1,0,4.0
C100512,Driver,9486.0,Medium,7,0.19401170371378185,0.9958847,0.755322806711211,CRITICAL,18.58,20.55,0,1,80749.26,16,1,0.0,1,0,48.0
C101440,Freelancer,14391.0,High,5,0.2904275466862435,0.95449847,0.755277198847029,CRITICAL,24.83,9999.0,1,1,80374.54,14,4,13.2129,0,0,57.0
C100716,Store Owner,23948.0,Low,5,0.19187535713736414,0.99646395,0.7550873931366926,CRITICAL,6.02,12.15,1,2,83324.9,26,7,11.4213,1,0,67.0
C101805,Mechanic,10971.0,Low,7,0.18892229528384097,0.9976184,0.7550095347498557,CRITICAL,24.43,9.8,0,1,62781.21,15,5,0.0,1,0,59.0
C101866,Dentist,27767.0,Low,5,0.20436638638138838,0.990989,0.7550022424601318,CRITICAL,9.66,4.42,0,2,83797.33,18,3,77.4073,2,0,55.0
C101280,Teacher,18395.0,Low,5,0.19021702772388627,0.9969324,0.7549177794635586,CRITICAL,8.38,12.69,0,1,89311.26,24,7,3.8695,1,0,50.0
C100665,Mechanic,18785.0,Medium,5,0.20440652549656102,0.9906735,0.754793389381146,CRITICAL,4.15,5.39,0,1,60846.27,19,1,9.5082,1,0,91.0
C101907,Designer,8502.0,Low,6,0.1979102654730599,0.99329376,0.7546787251077688,CRITICAL,42.11,15.96,0,0,112721.14,18,4,13.4023,1,0,77.0
C100350,Accountant,9850.0,Low,7,0.21078932563830544,0.98766404,0.7546016224633727,CRITICAL,21.17,21.67,0,0,58559.07,19,5,0.0,1,0,69.0
C100484,Accountant,4635.0,Medium,7,0.19063257560236413,0.9962559,0.7545688849243616,CRITICAL,23.82,21.09,1,1,62711.44,19,5,0.0,1,0,70.0
C101189,Teacher,14678.0,Low,5,0.189817853930489,0.9965243,0.754512342263131,CRITICAL,9.91,7.41,0,2,83399.88,22,5,0.0,2,0,59.0
C100528,Software Engineer,14085.0,Medium,6,0.22799677967706045,0.9797854,0.7542488197078667,CRITICAL,21.75,16.11,0,0,81355.18,14,3,7.3551,1,0,67.0
C101322,Student,28329.0,Medium,6,0.2507860163810498,0.9698776,0.7541501134622886,CRITICAL,7.04,26.56,0,1,118236.58,20,2,59.2044,1,0,91.0
C100861,Dentist,13160.0,Low,6,0.39519335556061785,0.90789866,0.7540870479584686,CRITICAL,46.36,9999.0,0,2,140062.82,17,1,3.5498,0,0,40.0
C100771,Freelancer,12895.0,Low,6,0.1872532112514994,0.9970114,0.7540839476321942,CRITICAL,5.79,0.22,0,3,50882.65,18,5,18.252,2,0,47.0
C102144,Lawyer,43734.0,Low,6,0.299794482831756,0.9487652,0.7540739797486662,CRITICAL,4.86,20.73,1,2,77740.29,17,3,3.4625,1,0,76.0
C101441,Store Owner,15226.0,Low,5,0.20478148055013845,0.9893925,0.7540091836212183,CRITICAL,7.84,14.62,1,1,43589.7,13,5,18.4939,1,0,29.0
C100605,Dentist,13571.0,Low,7,0.18350474711880616,0.9984812,0.7539882441658543,CRITICAL,12.95,22.93,0,1,106447.94,24,7,4.1125,1,0,89.0
C101022,Chef,14169.0,Medium,7,0.1911252588010225,0.99493176,0.753789778053057,CRITICAL,26.4,29.83,1,2,124348.02,22,3,17.509,1,0,52.0
C100973,Store Owner,10276.0,Low,5,0.20197766750231472,0.9902159,0.7537444166218492,CRITICAL,13.49,7.1,0,1,53331.95,22,4,30.2605,3,0,62.0
C100804,Designer,31668.0,Low,5,0.19148025350893627,0.9946515,0.7537001175794753,CRITICAL,4.58,3.17,1,1,104661.25,20,2,10.8992,1,0,54.0
C100751,Software Engineer,30418.0,Low,6,0.18451617287042654,0.9975563,0.7536442462397901,CRITICAL,6.89,0.53,0,3,97554.65,22,5,0.0,1,0,56.0
C100097,Chef,6786.0,Medium,7,0.2855011152527833,0.9541342,0.7535442807466419,CRITICAL,49.75,9999.0,0,1,94796.72,22,4,11.8824,0,0,47.0
C102300,Nurse,31000.0,Low,5,0.21865994541000233,0.98208743,0.753059180999252,CRITICAL,8.45,4.51,0,3,73420.4,20,2,2.7919,2,0,81.0
C101382,Student,30236.0,Low,7,0.17954810858314096,0.9988066,0.7530290615574863,CRITICAL,7.67,2.48,2,2,83545.0,19,3,10.6461,2,0,58.0
C100243,Designer,21601.0,Low,6,0.18417178713893767,0.99667645,0.7529250357258793,CRITICAL,8.3,3.65,0,1,69051.34,16,1,0.0,1,0,65.0
C101953,Accountant,20507.0,Low,6,0.19020454223207484,0.99394566,0.7528233412958737,CRITICAL,6.78,24.13,1,2,81435.05,24,6,6.5929,1,0,60.0
C101813,Dentist,16912.0,Low,7,0.18644048947390068,0.99555796,0.7528227394172434,CRITICAL,15.54,15.84,0,2,77243.34,20,3,2.5633,1,0,52.0
C102357,Trader,29455.0,Low,5,0.20673564436680514,0.98683596,0.752805862911482,CRITICAL,7.03,9.9,0,2,69299.12,19,4,0.6979,1,0,100.0
C100353,Software Engineer,12760.0,Low,7,0.1787599537083724,0.9987167,0.7527296725901729,CRITICAL,23.78,21.58,0,1,103888.26,20,3,1.4348,1,0,61.0
C101310,Accountant,11837.0,Low,6,0.3211364234590518,0.93764174,0.7526901091666218,CRITICAL,25.53,9999.0,2,2,75410.54,13,3,0.0,0,0,59.0
C101801,Trader,21476.0,Low,5,0.18523372551134198,0.99567586,0.752543203056845,CRITICAL,9.22,23.2,0,2,79111.97,15,3,13.6537,1,0,55.0
C101373,Lawyer,34248.0,Low,6,0.1845655838338529,0.9958891,0.7524920701887606,CRITICAL,4.39,19.68,0,1,71904.04,22,5,4.205,1,0,6.0
C102038,Entrepreneur,10198.0,Low,8,0.17637507254541362,0.9993807,0.7524790052612437,CRITICAL,23.54,16.82,2,0,117868.55,22,3,19.1401,1,0,42.0
C102340,Designer,19177.0,Medium,5,0.2012622559721784,0.98864895,0.7524329484896516,CRITICAL,11.25,29.11,0,1,98290.01,21,5,0.0,1,0,35.0
C101514,Accountant,12313.0,Low,5,0.18883579810330287,0.99388725,0.7523718292709262,CRITICAL,14.47,15.95,0,3,107461.36,22,4,9.5713,2,0,70.0
C102054,Teacher,17720.0,Low,7,0.18014156041736862,0.99747497,0.7522749400681122,CRITICAL,15.48,29.24,0,1,69588.4,15,1,18.3361,1,0,72.0
C100893,Designer,14218.0,Low,8,0.17593057387150712,0.99921024,0.7522263271602314,CRITICAL,24.87,5.46,1,1,90006.84,18,6,0.0,1,0,46.0
C101839,Software Engineer,13182.0,Low,5,0.18314388309835472,0.99599993,0.752143105610964,CRITICAL,12.37,12.01,1,1,90233.14,20,4,6.6425,1,0,4.0
C100677,Lawyer,8629.0,Low,6,0.6506998716126238,0.7955042,0.752062898228477,CRITICAL,63.5,9999.0,0,1,143323.57,20,2,14.4971,0,0,73.0
C101587,Chef,20776.0,Low,5,0.2000852205162026,0.9884454,0.7519373231472009,CRITICAL,5.95,20.16,0,2,68341.95,23,3,61.0448,1,0,72.0
C101806,Chef,17160.0,Medium,5,0.18763239680200028,0.9936911,0.7518734797789729,CRITICAL,6.81,2.93,1,3,56028.85,17,2,0.0,1,0,53.0
C101039,Dentist,12588.0,Medium,5,0.5405120058817094,0.841871,0.7514632941473254,CRITICAL,44.53,9999.0,0,1,160960.54,18,1,8.6147,0,0,52.0
C101643,Trader,15926.0,Low,6,0.26603632597268234,0.95949733,0.7514590425137896,CRITICAL,9.68,5.8,2,0,111853.62,24,5,7.4508,3,0,61.0
C101785,Software Engineer,10280.0,Low,8,0.17211098879823694,0.99964535,0.7513850313730526,CRITICAL,26.87,24.32,0,3,84342.4,20,3,29.7801,1,0,72.0
C100694,Consultant,22258.0,Low,5,0.18880665371948957,0.99245536,0.7513607146445944,CRITICAL,5.86,22.26,0,1,55776.63,19,5,60.8546,1,0,54.0
C100638,Dentist,7867.0,Low,7,0.1748332538619406,0.9983109,0.7512675868992438,CRITICAL,36.4,3.79,0,1,81365.51,18,5,16.2412,1,0,40.0
C102012,Student,11032.0,Low,6,0.18588637967384758,0.9935268,0.7512346972807553,CRITICAL,24.53,9999.0,1,2,84066.41,22,3,4.9686,0,0,82.0
C100300,Student,29374.0,Low,7,0.601622671395263,0.81531394,0.7512065203516843,CRITICAL,9.47,9999.0,3,3,157823.35,28,3,12.1258,0,0,62.0
C101841,Nurse,11182.0,High,6,0.3053869991506799,0.94201154,0.7510241922439833,CRITICAL,23.21,9999.0,0,0,73245.6,12,2,5.4105,0,0,75.0
C101006,Software Engineer,11572.0,Low,9,0.1727083078081898,0.9987692,0.7509509548859445,CRITICAL,20.32,12.06,0,2,92882.15,23,6,27.3216,1,0,57.0
C101314,Lawyer,10645.0,Low,7,0.17133961201660308,0.99898356,0.7506903710393681,CRITICAL,16.6,13.64,1,1,88659.59,22,6,0.0,2,0,53.0
C101869,Teacher,31271.0,Low,5,0.18088781023227574,0.9947805,0.7506126856333118,CRITICAL,8.31,18.45,0,1,77275.33,22,7,0.0,1,0,49.0
C101725,Dentist,12337.0,Medium,7,0.17232016813077788,0.9982332,0.7504593017438599,CRITICAL,19.98,10.05,0,1,76918.86,21,6,17.0413,2,0,43.0
C101081,Nurse,19607.0,Low,7,0.18124421096968002,0.994385,0.7504427422795514,CRITICAL,16.13,29.42,0,3,94951.91,21,3,1.9584,1,0,86.0
C100639,Lawyer,22302.0,Low,5,0.17841682589533636,0.99547017,0.7503541283502659,CRITICAL,10.36,1.89,0,2,77792.86,16,4,13.7934,1,0,27.0
C100818,Student,19984.0,Low,7,0.21477616673883504,0.9797054,0.7502266074603102,CRITICAL,16.85,1.5,1,0,84508.29,14,4,2.4393,1,0,47.0
C101052,Accountant,17083.0,Medium,5,0.18001591221500557,0.9942497,0.749979540872601,CRITICAL,4.64,0.78,0,2,45502.2,19,5,11.9125,2,0,40.0
C102099,Driver,23625.0,Medium,5,0.1808205834139216,0.99389404,0.7499719736310491,CRITICAL,4.13,0.68,0,2,70457.66,22,3,11.3627,1,0,76.0
C102322,Trader,14080.0,Medium,8,0.1702810318872805,0.9983524,0.7499310073734962,CRITICAL,9.34,5.65,1,2,78819.58,19,5,3.442,1,0,76.0
C100307,Dentist,17476.0,Low,6,0.19236914375753433,0.9887566,0.7498403550962545,CRITICAL,5.45,21.09,0,1,49234.13,19,3,5.7015,3,0,38.0
C100445,Designer,4724.0,Low,6,0.30277284226624945,0.94141465,0.7498221166187786,CRITICAL,34.36,9999.0,0,3,83574.91,21,2,6.0805,0,0,28.0
C101847,Dentist,15391.0,Low,6,0.18488449254969386,0.99150896,0.7495216202716221,CRITICAL,8.17,6.98,0,1,83115.0,23,6,67.5822,1,0,54.0
C101633,Accountant,24779.0,Low,7,0.17079478996049946,0.9975048,0.7494917705567228,CRITICAL,4.27,18.73,0,2,69653.79,21,3,15.0136,1,0,28.0
C100707,Mechanic,26730.0,Low,8,0.17283302789761934,0.99660695,0.7494747705633471,CRITICAL,4.0,18.07,0,3,74695.18,20,3,9.8123,1,0,45.0
C101470,Accountant,21670.0,Low,5,0.1741956546091441,0.9958984,0.7493875883276285,CRITICAL,8.47,25.18,1,1,85959.89,23,6,3.5679,1,0,55.0
C100234,Trader,41543.0,Low,5,0.17457404688246458,0.9955995,0.7492918341018182,CRITICAL,4.81,25.35,0,3,79736.71,22,5,1.0079,1,0,50.0
C102001,Driver,20170.0,Low,6,0.17654720958644177,0.9945797,0.7491698980825365,CRITICAL,9.58,15.99,0,1,84707.54,20,5,6.4957,2,0,100.0
C102301,Store Owner,11600.0,Low,7,0.1671392218628841,0.9985233,0.7491080908882415,CRITICAL,10.14,22.85,2,2,62419.6,17,3,14.4407,2,0,78.0
C101973,Trader,9141.0,Low,8,0.16836953830225232,0.9979457,0.7490728875145405,CRITICAL,20.12,10.85,0,2,43136.65,15,3,6.7989,1,0,52.0
C100674,Nurse,20156.0,High,5,0.31517951583233583,0.9348783,0.7489686277370665,CRITICAL,15.17,9999.0,0,1,71726.69,16,0,4.2414,0,0,17.0
C102327,Lawyer,27324.0,Low,7,0.16785761945858035,0.99791294,0.7488963640732004,CRITICAL,10.62,1.05,1,1,70775.71,18,5,5.3394,1,0,50.0
C100541,Trader,12082.0,Medium,7,0.1672765301652619,0.9981165,0.748864492386218,CRITICAL,9.68,8.48,2,1,77647.81,17,4,0.0,1,0,73.0
C100711,Freelancer,8161.0,Low,6,0.1866266884807085,0.989599,0.7487072872639696,CRITICAL,12.79,8.25,0,1,59806.3,17,5,0.0,1,0,34.0
C101819,Dentist,7023.0,Low,7,0.16527132647847342,0.99873537,0.7486961378384089,CRITICAL,34.57,22.76,0,1,93375.6,22,6,11.4212,2,0,61.0
C102412,Freelancer,6642.0,Medium,7,0.17337709262573586,0.9949392,0.7484705734092112,CRITICAL,15.86,24.47,0,1,70534.12,22,1,0.0,1,0,69.0
C100675,Trader,7151.0,Low,5,0.1842925553752266,0.9901806,0.7484142066607857,CRITICAL,13.47,14.44,0,1,52261.99,22,6,0.0,1,0,81.0
C100059,Entrepreneur,8062.0,High,8,0.16138879060603373,0.9997694,0.7482552158828294,CRITICAL,23.16,0.16,0,1,67001.52,17,2,15.6376,1,0,53.0
C101317,Student,31014.0,Low,6,0.3626049565166859,0.9134321,0.7481839360860177,CRITICAL,18.7,9999.0,0,1,132024.25,22,1,9.9624,0,0,51.0
C102095,Trader,8808.0,Low,6,0.27513348500310875,0.9508648,0.7481454117309436,CRITICAL,26.59,29.56,0,2,67371.32,12,3,56.6247,1,0,60.0
C100446,Consultant,20778.0,Medium,5,0.17319027488197936,0.99434066,0.7479955074333133,CRITICAL,6.71,20.87,1,1,63718.27,16,6,0.0,1,0,66.0
C101989,Freelancer,21263.0,Low,7,0.16756401804023058,0.9967493,0.7479936669675501,CRITICAL,10.21,18.91,0,2,76221.49,16,2,9.8035,1,0,37.0
C100487,Accountant,25010.0,Low,6,0.17360521089321956,0.99398214,0.747869052682181,CRITICAL,8.11,27.22,0,2,71215.41,16,5,2.0737,1,0,60.0
C101957,Entrepreneur,9671.0,Low,5,0.3869095985346538,0.90245235,0.7477894885615558,CRITICAL,24.99,9999.0,0,1,58377.33,18,1,26.2902,0,0,18.0
C101362,Software Engineer,25871.0,Low,7,0.16738842332476922,0.99633944,0.7476541113976077,CRITICAL,5.27,14.88,0,2,71493.07,18,3,4.6716,1,0,42.0
C101296,Trader,8476.0,Low,6,0.20511373276713218,0.9797236,0.7473406326627813,CRITICAL,20.13,24.42,1,0,92016.33,16,5,0.0,1,0,41.0
C101564,Software Engineer,10214.0,Medium,5,0.18531917024571354,0.98815185,0.7473020508555134,CRITICAL,10.61,9.11,1,2,74080.24,21,4,50.8222,2,0,77.0
C101614,Teacher,16498.0,Low,5,0.17583352740222857,0.9920803,0.7472062182891805,CRITICAL,4.46,0.47,0,1,35042.68,14,2,2.6556,1,0,38.0
C102359,Consultant,14049.0,Medium,5,0.17058120269193,0.9941453,0.7470760527211837,CRITICAL,7.22,11.51,0,1,48326.25,13,4,4.0753,2,0,53.0
C102419,Driver,16812.0,Low,5,0.17536813689711006,0.9920587,0.7470515211625168,CRITICAL,6.08,19.78,0,3,64089.81,21,4,2.0278,1,0,41.0
C101925,Teacher,13985.0,Medium,5,0.1675314570249682,0.9953532,0.7470066805118789,CRITICAL,12.22,23.21,1,2,89524.26,23,3,0.0,1,0,67.0
C100475,Mechanic,11692.0,Low,5,0.16226416210550965,0.9972772,0.7467732589847412,CRITICAL,12.32,0.27,0,1,100030.1,23,4,0.0,1,0,66.0
C102385,Dentist,10281.0,Medium,5,0.3639655462346615,0.9107445,0.7467108115983647,CRITICAL,13.21,2.31,0,0,44683.4,11,3,0.0,1,0,68.0
C101808,Chef,30551.0,Low,7,0.15797838315591584,0.9989349,0.7466479681289953,CRITICAL,6.71,19.92,0,1,77814.07,20,5,4.3507,1,0,60.0
C100167,Designer,16556.0,Medium,7,0.16097661899512483,0.99741507,0.7464834959715172,CRITICAL,15.75,16.98,1,1,87910.45,23,3,8.8525,1,0,37.0
C100048,Teacher,15422.0,Medium,5,0.17665931117183564,0.99058306,0.7464059249509769,CRITICAL,4.38,9.79,0,1,38825.51,19,5,0.7811,1,0,79.0
C101207,Chef,12176.0,Low,6,0.16635084232968012,0.9947805,0.7462515952625332,CRITICAL,13.56,3.41,1,2,85053.79,18,6,0.0,1,0,88.0
C102258,Trader,16528.0,Low,7,0.16180384285755411,0.99667156,0.746211254976712,CRITICAL,20.09,22.41,0,1,79718.65,17,1,0.0,1,0,73.0
C102046,Chef,28513.0,Low,5,0.1581739662532864,0.9981375,0.74614838595524,CRITICAL,7.96,0.12,1,1,97086.13,18,5,2.9279,1,0,79.0
C101147,Accountant,7740.0,High,7,0.1649920988682082,0.9951296,0.7460883512676707,CRITICAL,16.82,6.96,0,0,53626.31,18,4,8.3288,1,0,38.0
C102488,Trader,47377.0,Low,5,0.16658498491813345,0.99436957,0.7460341860233831,CRITICAL,3.73,20.43,0,1,67937.48,20,4,6.4635,2,0,50.0
C102304,Teacher,8053.0,Low,8,0.15574894597836453,0.99894017,0.7459827728590611,CRITICAL,31.4,11.56,0,3,93163.35,21,3,3.2804,1,0,26.0
C100548,Student,21521.0,Low,5,0.1718669319677617,0.9919756,0.7459429855504115,CRITICAL,6.58,3.63,0,1,65157.23,23,5,20.6611,2,0,64.0
C100426,Chef,12705.0,Low,7,0.15495918965431477,0.9991279,0.745877274203576,CRITICAL,25.08,9.22,0,4,114637.9,23,5,14.6306,1,0,72.0
C100867,Dentist,16013.0,Low,7,0.15458858003989162,0.99895704,0.7456464647971848,CRITICAL,9.64,12.0,2,3,60670.53,16,4,22.2553,1,0,45.0
C101574,Trader,5068.0,Medium,6,0.19745421549954423,0.9804449,0.7455476884283972,CRITICAL,21.59,3.75,1,1,61278.67,16,1,5.0046,1,0,71.0
C102433,Teacher,8474.0,Low,7,0.15502285446388508,0.99848396,0.7454456433226555,CRITICAL,17.12,22.15,1,1,71856.24,21,7,9.1444,1,0,62.0
C101716,Driver,7403.0,Low,7,0.15281845667098715,0.9993754,0.7454083250109397,CRITICAL,27.89,2.23,0,1,99664.17,22,4,0.0,2,0,57.0
C100098,Dentist,21181.0,Medium,5,0.18459070781560094,0.9856382,0.7453239234080653,CRITICAL,10.58,10.54,0,2,101942.84,23,2,93.8212,1,0,75.0
C100256,Dentist,15034.0,Low,7,0.1540251907104513,0.9984629,0.7451315622447211,CRITICAL,24.07,13.88,0,1,120466.55,18,5,9.3492,2,0,45.0
C101393,Mechanic,9811.0,Low,6,0.1998092801983703,0.9786562,0.7450020930652483,CRITICAL,10.43,28.83,0,1,52139.79,16,4,3.9008,1,0,20.0
C102089,Designer,13616.0,Low,7,0.15709350246619713,0.9969488,0.7449921659780488,CRITICAL,7.1,24.49,0,1,68113.48,22,2,4.6285,1,0,75.0
C102314,Accountant,16329.0,Low,5,0.16355540788322342,0.99417937,0.744992156136482,CRITICAL,10.11,6.24,0,1,84842.98,22,2,0.0,2,0,69.0
C102289,Freelancer,11055.0,Low,6,0.15799342831460228,0.99654996,0.7449830151810872,CRITICAL,14.01,11.16,0,2,74001.04,22,6,11.9869,2,0,54.0
C102329,Consultant,5636.0,Low,7,0.15153337479905005,0.99913317,0.7448532252349725,CRITICAL,29.07,1.24,1,1,80009.91,19,3,0.0,1,0,49.0
C101353,Freelancer,8588.0,Low,7,0.153397045257736,0.998216,0.7447702651390579,CRITICAL,20.29,15.2,0,2,86460.28,19,4,0.0,1,0,47.0
C100587,Consultant,13460.0,High,6,0.1531284192211374,0.9982002,0.7446786504687948,CRITICAL,9.14,18.66,0,1,63433.56,21,3,8.8045,1,0,63.0
C100093,Software Engineer,5897.0,Medium,7,0.16343820464623204,0.9937457,0.7446534287095434,CRITICAL,26.3,27.8,0,2,68118.81,18,2,8.2093,1,0,83.0
C101779,Freelancer,18709.0,Low,5,0.17642906759942212,0.9880684,0.7445766075097461,CRITICAL,11.56,11.87,0,4,114442.31,20,1,3.0267,1,0,63.0
C101332,Teacher,7204.0,Low,6,0.17871944865968437,0.9870673,0.7445629500192005,CRITICAL,39.0,24.66,0,0,73904.25,15,6,2.1815,1,0,60.0
C100191,Consultant,10952.0,High,5,0.2692221134040156,0.9481637,0.7444812217096507,CRITICAL,20.48,9999.0,0,2,95456.23,19,3,0.0,0,0,51.0
C102118,Teacher,12921.0,Low,7,0.16265016589790526,0.99361354,0.744324510676354,CRITICAL,26.06,20.72,0,0,89090.16,16,7,4.6684,1,0,61.0
C100083,Mechanic,22139.0,Low,7,0.3585001099404872,0.9096488,0.7443041881411427,CRITICAL,22.71,9999.0,1,1,109661.46,17,3,6.7224,0,0,59.0
C100137,Teacher,13352.0,Low,5,0.16287580296521975,0.99326235,0.7441463922414946,CRITICAL,9.24,3.27,0,2,46033.88,16,1,0.0,1,0,63.0
C101315,Consultant,19336.0,Low,6,0.16008529998883714,0.9943399,0.7440634785235677,CRITICAL,6.63,5.36,1,2,60771.62,19,3,14.4774,2,0,65.0
C102115,Designer,17896.0,Low,5,0.4562766136570837,0.86734486,0.7440243596388121,CRITICAL,34.74,9999.0,0,1,116669.08,20,1,0.0,0,0,58.0
C100633,Nurse,42069.0,Low,5,0.15781182987436393,0.9951839,0.7439722387282394,CRITICAL,5.96,25.62,0,1,98161.24,22,4,15.2542,1,0,74.0
C101749,Designer,13713.0,Low,10,0.14552226353817288,0.9997924,0.7435113510165605,CRITICAL,18.85,8.73,1,2,104046.68,18,4,14.8246,1,0,58.0
C100742,Entrepreneur,9706.0,Low,6,0.25547248427818536,0.95263016,0.74348283500895,CRITICAL,16.09,6.2,0,0,46556.51,12,5,0.0,1,0,98.0
C102431,Nurse,29057.0,Low,7,0.14857020739683624,0.99838674,0.7434417806982073,CRITICAL,5.15,20.79,1,1,67510.24,18,1,4.4962,1,0,65.0
C102395,Chef,13318.0,Medium,6,0.2914152533512251,0.9370928,0.7433894869894069,CRITICAL,30.01,9999.0,1,1,107194.71,17,6,26.6533,0,0,57.0
